position;post_id;post_by;post_text;post_published;comment_id;comment_by;is_reply;comment_message;comment_published;comment_like_count
122_19;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154087479778711;2407c5bbeaff76c33a3f3372e7a4b01084328b84;0;Jack McMaster remember when Aldo took us here;2016-03-26T04:40:39+0000;1
122_20;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154084211163711;2d3df4a9ff621e09a326fa7a727f0261c2df521d;1;Ci chiama.....;2016-03-25T12:44:26+0000;1
122_21;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154083971828711;5a535062fe64debb63c1e041daa059a70ce57e77;0;Maria Romana: Mi/ci perseguita...;2016-03-25T11:01:35+0000;0
122_22;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154085464668711;7f76e631ac140e0e19c5267265cf08b152a32068;0;Bella ..ricordo..gita scolastica all elementari;2016-03-25T19:34:02+0000;0
122_23;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154085675003711;fca8d96e45467f0a7cc1845ba0d41e3e0f9b6415;0;Lo visitata alcuni anni a dietro. Consiglio visitarla.;2016-03-25T20:38:49+0000;0
122_24;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154086131328711;288dfb8ef0d83baf3e243a9802129b252ff145e9;0;i mitici cistercensi;2016-03-25T22:27:41+0000;0
122_25;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154083971323711;711df11be091e449ff4af4d63a747fdb778f02b9;0;Laird Matteo Mi ci porti??? ??;2016-03-25T11:01:19+0000;2
122_26;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154084183153711;86c1045912ec79452bfb0051052a60f91462c877;0;<3;2016-03-25T12:27:20+0000;0
122_27;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154085016508711;537ea50e7e05622a0c3cb6d7f141f16150862702;0;Fiorella Mattacola!!!!!;2016-03-25T17:25:00+0000;0
122_28;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154085111213711;b9d61e5178476ea60c0904442f7474ee74066a9a;0;Lucia Tiberi RD;2016-03-25T17:52:33+0000;1
122_29;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154083957068711;163e9815a4f949e4405a8b9da5da6a41d11f4bb8;0;Eugenio Caleca;2016-03-25T10:54:26+0000;0
122_30;171645503710_10154083795013711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;"#Buongiorno dalla biblioteca nazionale dell_Abbazia di Casamari #Frosinone La biblioteca_ all_interno dell_Abbazia di Casamari_ occupa la parte estrema dell’ala occidentale del monastero_ dove un tempo stava il refettorio dei conversi e vi si accede attraverso una scala esterna. La sala ha il soffitto a cassettoni_ sostenuto da quattro archi a tutto sesto_ che si dipartono da tre pilastri. Conta più di ottantamila volumi_ tra i quali una decina di manoscritti ed alcuni incunaboli_ cioè opere stampate subito dopo l’invenzione della stampa (XV secolo). Il manoscritto più antico è una Regola di San Benedetto_ della fine del secolo XII; altri risalgono al secolo XIV e XV. La biblioteca è uno degli ambienti più importanti del monastero_ perché in essa sono custoditi non solo i libri di uso liturgico_ ma anche quelli che personalmente i monaci consultano per studiare_ non essendo loro consentito possederne di propri.  Scopriamola su http://www.librari.beniculturali.it/opencms/opencms/it/biblpubbliche/istitutiuffici/istitutoufficio_37.html #Italiaviaggianellabellezza #MiBACTsocial";2016-03-25T09:43:37+0000;10154083795013711_10154084234028711;b2bc486a1454721218640d94b252e8efb99e987e;1;Dheeee! Tutti a Casamariiii!;2016-03-25T12:54:31+0000;0
