tipo;by;post_message;picture;link;link_domain;post_published;post_published_unix;post_published_sql;likes;likes_count_fb;comments_count_fb;comments_all;comments_base;comments_replies;shares;comment_likes;engagement;post_id;post_link
video;post_page_171645503710;Al MAXXI - Museo nazionale delle arti del XXI secolo in calendario 17 nuove mostre tra ricerca_ impegno sociale e collaborazioni internazionali. #MAXXI2016;https://external.xx.fbcdn.net/safe_image.php?d=AQCz2kQpcDx3ZJ8l&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FN07-h5CjW-c%2Fmaxresdefault.jpg&cfs=1&sx=255&sy=0&sw=720&sh=720;https://youtu.be/N07-h5CjW-c;youtu.be;2016-02-24T15:13:38+0000;1456326818;24/02/2016 16:13;45;45;1;1;1;0;12;0;58;171645503710_10153993765488711;https://www.facebook.com/MIBACT/posts/10153993765488711
photo;post_page_171645503710;La rassegna stampa di #100annifa #AccaddeOggi #GrandeGuerra   http://accaddeoggi.centenario1914-1918.it/accaddeoggi/19160224 Grande Guerra Corriere della Sera Dario Franceschini;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12744290_10153993344588711_6565017477780263520_n.jpg?oh=0e9f8c17cd074830df700e398ad9651e&oe=57E5B349;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10153993344588711/?type=3;facebook.com;2016-02-24T10:13:35+0000;1456308815;24/02/2016 11:13;41;42;0;0;0;0;10;0;51;171645503710_10153993344588711;https://www.facebook.com/MIBACT/posts/10153993344588711:0
photo;post_page_171645503710;#Buongiorno dal Museo di San Marco #Firenze  Il museo occupa una vasta area del convento domenicano di San Marco e ne conserva intatta l_atmosfera. Fondato nel 1436 e realizzato su progetto dell_architetto Michelozzo_ il convento ebbe un ruolo importante nella vita religiosa e culturale della città come testimonia anche la vicenda di frate Gerolamo Savonarola.  La fama del museo è dovuta soprattutto ai dipinti di Beato Angelico_ uno dei massimi pittori del Rinascimento_ che affrescò molti ambienti del convento. Altri dipinti dell_Angelico_ di varia provenienza_ vi sono stati raccolti nel Novecento_ pertanto il museo offre una straordinaria documentazione dell_attività del pittore.  http://www.polomusealetoscana.beniculturali.it/index.php?it/190/museo-di-san-marco-firenze #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12733558_10153993262483711_8358123751696116142_n.jpg?oh=2507a1fc83248ca0d682b7bb81210c74&oe=57A60FCC;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153993262483711/?type=3;facebook.com;2016-02-24T08:51:35+0000;1456303895;24/02/2016 09:51;829;840;20;20;18;2;208;15;1072;171645503710_10153993262618711;https://www.facebook.com/MIBACT/posts/10153993262618711
photo;post_page_171645503710;_Donna che tiene un fiore #petaloso_  Se i quadri potessero parlare Accademia della Crusca;https://scontent.xx.fbcdn.net/v/t1.0-0/q83/s130x130/12744099_1765217803707976_836807589064967424_n.jpg?oh=030a94322467c23920813a829dabf3bd&oe=579DD662;https://www.facebook.com/seiquadripotesseroparlare/photos/a.1425498444346582.1073741829.1413140525582374/1765217803707976/?type=3;facebook.com;2016-02-23T23:13:31+0000;1456269211;24/02/2016 00:13;2074;2090;45;45;40;5;0;113;2232;171645503710_10153992537763711;https://www.facebook.com/MIBACT/posts/10153992537763711
photo;post_page_171645503710;#Buongiorno dall_antica Grumentum_ Val d_Agri #Potenza. Il parco archeologico racchiude i resti monumentali dell’antica città di Grumentum. La città_ sorta nel corso del III sec. a.C._ conosce una generale fase di ristrutturazione urbana a partire dalla metà del I sec. a.C. dopo esser stata messa a ferro e a fuoco dagli Italici nel corso della guerra sociale. Posizionata su un pianoro naturale costituito da tre terrazzamenti_ si sviluppa entro un’area di circa 30 ettari difesa da una cinta muraria in opera incerta con un perimetro di circa 3 chilometri.  Scopriamola su http://www.archeobasilicata.beniculturali.it/WA_Musei_Archeologici.aspx?pagina=Grumento #Italiaviaggianellabellezza #MiBACTsocial #Basilicata Basilicata Turistica;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12743780_10153991274293711_6102359571565391642_n.jpg?oh=ba4cdb6d65fd96fcd42cb888f0ff466c&oe=57DCC96B;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153991274293711/?type=3;facebook.com;2016-02-23T09:12:37+0000;1456218757;23/02/2016 10:12;749;752;21;20;19;1;237;27;1033;171645503710_10153991276988711;https://www.facebook.com/MIBACT/posts/10153991276988711
link;post_page_171645503710;Anche Palazzo Chigi - Presidenza del Consiglio dei Ministri è da oggi su Facebook.;https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/12439382_954303504637630_6856153404690806762_n.jpg?oh=0c48cf28e87180c2e16a846e1ab9ed49&oe=57D1F637;https://www.facebook.com/palazzochigi.it/;facebook.com;2016-02-22T15:09:06+0000;1456153746;22/02/2016 16:09;52;52;1;1;1;0;0;0;53;171645503710_10153989615183711;https://www.facebook.com/MIBACT/posts/10153989615183711
photo;post_page_171645503710;#Cultura e #Turismo al centro dell_azione di governo. #ventiquattro #domenicalmuseo #artbonus #cinema #unite4heritage #turismodigitale #MuseItaliani  Matteo Renzi Dario Franceschini  Tutti i dettagli su http://goo.gl/y605rJ;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12742023_10153989130178711_3326113225260248242_n.jpg?oh=089191c3c6d9a57c5a982a2a43bc3965&oe=57DA131B;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153989130178711/?type=3;facebook.com;2016-02-22T10:04:15+0000;1456135455;22/02/2016 11:04;55;56;5;5;5;0;15;3;78;171645503710_10153989146613711;https://www.facebook.com/MIBACT/posts/10153989146613711
photo;post_page_171645503710;#Buongiorno dalla Galleria nazionale di Parma.  www.parmabeniartistici.beniculturali.it  #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12742033_10153989070808711_3954546839525592642_n.jpg?oh=de8ff30b5ff9c5bf52a97bf42e7ea2c0&oe=57CEA68B;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153989070808711/?type=3;facebook.com;2016-02-22T08:57:58+0000;1456131478;22/02/2016 09:57;1085;1093;19;19;19;0;434;17;1555;171645503710_10153989077828711;https://www.facebook.com/MIBACT/posts/10153989077828711
photo;post_page_171645503710;#Cultura e #Turismo al centro dell_azione di governo. #ventiquattro http://goo.gl/XStEBa;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12743800_10153987463568711_8225247555774872520_n.jpg?oh=3cbc4a4fab6056234d2473eba1046a41&oe=57D67E71;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10153987463568711/?type=3;facebook.com;2016-02-21T16:40:35+0000;1456072835;21/02/2016 17:40;49;50;9;9;7;2;17;7;82;171645503710_10153987463568711;https://www.facebook.com/MIBACT/posts/10153987463568711:0
video;post_page_171645503710;Congratulazioni a Gianfranco Rosi per l_Orso d_Oro a la Berlinale - Berlin International Film Festival con _Fuocoammare_.  #Berlinale2016 #cinema;https://external.xx.fbcdn.net/safe_image.php?d=AQAW7-Rr8Irg1oip&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FuRPBH3LC4aU%2Fmaxresdefault.jpg&cfs=1&sx=385&sy=0&sw=720&sh=720;http://youtu.be/uRPBH3LC4aU;youtu.be;2016-02-20T23:22:35+0000;1456010555;21/02/2016 00:22;501;508;8;7;7;0;157;2;667;171645503710_10153986068088711;https://www.facebook.com/MIBACT/posts/10153986068088711
photo;post_page_171645503710;_È bello qualcosa che_ se fosse nostro_ ne saremmo felici_ ma che rimane tale anche se appartiene a qualcun altro. Naturalmente non si considera l_atteggiamento di chi_ di fronte ad una cosa bella come il quadro di un gran pittore_ desidera possederlo per l_orgoglio di esserne il possessore_ per poterlo contemplare ogni giorno_ o perché ha un grande valore economico. Queste forme di passione_ gelosia_ voglia di possesso_ invidia o avidità_ non hanno nulla a che fare col sentimento del Bello._  Storia della Bellezza - Umberto Eco  #UmbertoEco;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12745890_10153984685753711_1096900294426542975_n.jpg?oh=da32ffbaebb55aaefaafd81b5a1db738&oe=579DFAA6;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10153984685753711/?type=3;facebook.com;2016-02-20T09:19:08+0000;1455959948;20/02/2016 10:19;1385;1400;35;35;29;6;586;67;2073;171645503710_10153984685753711;https://www.facebook.com/MIBACT/posts/10153984685753711:0
photo;post_page_171645503710;#Buongiorno dal Parco Archeologico Paestum #Salerno.  www.museopaestum.beniculturali.it #Italiaviaggianellablezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12717642_10153982525388711_7402146688473412444_n.jpg?oh=f20951e49ded7a410b5af7d0f5539e6b&oe=57E358D5;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153982525388711/?type=3;facebook.com;2016-02-19T10:14:00+0000;1455876840;19/02/2016 11:14;1836;1850;37;35;29;6;764;46;2681;171645503710_10153982528618711;https://www.facebook.com/MIBACT/posts/10153982528618711
photo;post_page_171645503710;Uffizi Virtual Experience: scopri i capolavori della Galleria degli Uffizi in un modo mai visto prima! Scopri di più: http://goo.gl/TY5PB5;https://scontent.xx.fbcdn.net/v/t1.0-0/q82/s130x130/12743608_10153980777983711_5034636359176616591_n.jpg?oh=0bbfc4e517c04b6d00591917d08bbba1&oe=57E49B85;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10153980777983711/?type=3;facebook.com;2016-02-18T15:37:49+0000;1455809869;18/02/2016 16:37;733;741;15;15;15;0;207;6;961;171645503710_10153980781573711;https://www.facebook.com/MIBACT/posts/10153980781573711
photo;post_page_171645503710;#Buongiorno dal Museo Archeologico Nazionale e Villa di Tiberio_ Sperlonga (LT).  Il Museo Archeologico Nazionale di Sperlonga fu inaugurato nel 1963_ per ospitare i monumentali gruppi scultorei di soggetto omerico rinvenuti_ a partire dal 1957_ nella vicina grotta sul mare pertinente alla grande villa romana che fu dell’imperatore Tiberio (14-37 d.C.). L’edificio è situato all’interno di una vasta area archeologica_ il cui fulcro è costituito dalla grotta e dagli ambienti finora riportati alla luce della grandiosa residenza imperiale.  Scopriamo di più su http://www.polomusealelazio.beniculturali.it/index.php?it/172/museo-archeologico-nazionale-e-area-archeologica-di-sperlonga #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12688216_10153980134053711_5160981983795688725_n.jpg?oh=16347a264f5f925a2cc83a3f2e841901&oe=579B984E;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153980134053711/?type=3;facebook.com;2016-02-18T08:46:49+0000;1455785209;18/02/2016 09:46;1504;1519;58;55;42;13;695;40;2294;171645503710_10153980137538711;https://www.facebook.com/MIBACT/posts/10153980137538711
link;post_page_171645503710;_Distruzioni saccheggi e rinascite. Gli attacchi al patrimonio artistico dall’antichità all’Isis_ Oggi alle 18 al MAXXI - Museo nazionale delle arti del XXI secolo a #Roma.;https://external.xx.fbcdn.net/safe_image.php?d=AQCE1VyBWhvF2ILs&w=130&h=130&url=http%3A%2F%2Fwww.fondazionemaxxi.it%2Fwp-content%2Fuploads%2F2016%2F02%2Flas-imagenes-parecian-mostrar-la-destruccion-del-templo_970_546_1271755.jpg&cfs=1;http://www.fondazionemaxxi.it/events/distruzioni-saccheggi-e-rinascite-gli-attacchi-al-patrimonio-artistico-dallantichita-allisis/;fondazionemaxxi.it;2016-02-17T14:54:04+0000;1455720844;17/02/2016 15:54;85;88;6;6;6;0;27;7;125;171645503710_10153978477968711;https://www.facebook.com/MIBACT/posts/10153978477968711
photo;post_page_171645503710;#Buongiorno dalla Pinacoteca Nazionale di Bologna. La Pinacoteca Nazionale ha sede nell_ex noviziato gesuita di Sant_Ignazio nel quartiere universitario della città di Bologna. L_origine delle sue collezioni_ essenzialmente frutto delle soppressioni e delle spoliazioni di chiese e conventi durante il periodo napoleonico_ è però più antica_ risalente ai primi decenni del XVIII secolo. Nel 1712 da un_idea del conte Luigi Ferdinando Marsili nasceva infatti l_auspicato “Istituto delle Scienze e delle Arti” con lo scopo di superare la vecchia struttura corporativa delle arti e rilanciare un_idea nuova e attiva del movimento delle Accademie che tanta forza aveva avuto in tutta Europa.  Scopriamo di più su www.pinacotecabologna.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12715437_10153978033478711_4647048060250104600_n.jpg?oh=4c258eec19213384738e27603f86b422&oe=57DABA2A;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153978033478711/?type=3;facebook.com;2016-02-17T09:54:06+0000;1455702846;17/02/2016 10:54;526;531;10;10;8;2;116;5;657;171645503710_10153978033588711;https://www.facebook.com/MIBACT/posts/10153978033588711
